code,description,brochures,product_url
25-325-10-88,"L1® Midface, Sizer for 25-325-10",90-263-02-04 L1® Midface | Midface Osteosynthesis (https://www.klsmartin.com/mediathek/90-263-02-04_L1_Midface.pdf),https://www.klsmartin.com/shop/en/products/product/25-325-10-88/
25-325-10-91,"LevelOne Fixation, micro plate, 1.5 mm, plate profile 0.6 mm, 10-hole, orbital",90-263-02-04 L1® Midface | Midface Osteosynthesis (https://www.klsmartin.com/mediathek/90-263-02-04_L1_Midface.pdf); 90-441-02-04 LevelOne Fixation | Osteosynthesis 1.5 Micro (https://www.klsmartin.com/mediathek/90-441-02-04_LevelOne_1.5_Micro.pdf); 90-510-02-08 Midface Orbita | Portfolio Overview (https://www.klsmartin.com/mediathek/90-510-02-08_Midface_Orbita_Portfolio_Overview.pdf),https://www.klsmartin.com/shop/en/products/product/25-325-10-91/
25-325-10-99,L1 label clip for plate 25-325-10-91,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-325-10-99/
25-329-01-71,"LevelOne Fixation, micro plate, 1.5 mm, plate profile 0.6 mm, 11-hole, H-shaped, sterile",90-441-02-04 LevelOne Fixation | Osteosynthesis 1.5 Micro (https://www.klsmartin.com/mediathek/90-441-02-04_LevelOne_1.5_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-329-01-71/
25-329-05-71,"LevelOne Fixation, micro plate, 1.5 mm, plate profile 0.6 mm, 5-hole, Y-shaped, sterile",90-441-02-04 LevelOne Fixation | Osteosynthesis 1.5 Micro (https://www.klsmartin.com/mediathek/90-441-02-04_LevelOne_1.5_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-329-05-71/
25-330-04-99,L1 label clip for plate 25-330-04-09,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-330-04-99/
25-330-05-89,Template for 25-330-05/25-331-05,90-441-02-04 LevelOne Fixation | Osteosynthesis 1.5 Micro (https://www.klsmartin.com/mediathek/90-441-02-04_LevelOne_1.5_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-330-05-89/
25-330-06-71,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 6-hole, straight, sterile",90-440-02-04 LevelOne Fixation | Osteosynthesis 1.0 Micro (https://www.klsmartin.com/mediathek/90-440-02-04_LevelOne_1.0_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-330-06-71/
25-330-06-99,L1 label clip for plate 25-330-06-09,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-330-06-99/
25-330-07-88,"L1® Midface, Sizer for 25-330-07",90-263-02-04 L1® Midface | Midface Osteosynthesis (https://www.klsmartin.com/mediathek/90-263-02-04_L1_Midface.pdf),https://www.klsmartin.com/shop/en/products/product/25-330-07-88/
25-330-08-99,L1 label clip for plate 25-330-08-09,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-330-08-99/
25-330-10-09,"LevelOne Fixation, micro plate, 1.5 mm, plate profile 0.6 mm, 6-hole, L-shaped, left, long, 100°, pack of 5",90-441-02-04 LevelOne Fixation | Osteosynthesis 1.5 Micro (https://www.klsmartin.com/mediathek/90-441-02-04_LevelOne_1.5_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-330-10-09/
25-330-10-99,L1 label clip for plate 25-330-10-91,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-330-10-99/
25-330-16-99,L1 label clip for plate 25-330-16-09,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-330-16-99/
25-330-26-09,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 34-hole, straight",90-440-02-04 LevelOne Fixation | Osteosynthesis 1.0 Micro (https://www.klsmartin.com/mediathek/90-440-02-04_LevelOne_1.0_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-330-26-09/
25-330-70-71,"LevelOne Fixation, micro plate, 1.5 mm, plate profile 0.6 mm, 6-hole, L-shaped, left, short, 100°, sterile",90-441-02-04 LevelOne Fixation | Osteosynthesis 1.5 Micro (https://www.klsmartin.com/mediathek/90-441-02-04_LevelOne_1.5_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-330-70-71/
25-330-70-99,L1 label clip for plate 25-330-70-91,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-330-70-99/
25-330-85-99,L1 label clip for plate 25-330-85-91,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-330-85-99/
25-331-04-09,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 4-hole, straight",How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-331-04-09/
25-331-04-71,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 4-hole, straight, sterile",How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-331-04-71/
25-331-05-71,"LevelOne Fixation, micro plate, 1.5 mm, plate profile 0.6 mm, 7-hole, L-shaped, right, 100°, sterile",90-441-02-04 LevelOne Fixation | Osteosynthesis 1.5 Micro (https://www.klsmartin.com/mediathek/90-441-02-04_LevelOne_1.5_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-331-05-71/
25-331-10-09,"LevelOne Fixation, micro plate, 1.5 mm, plate profile 0.6 mm, 6-hole, L-shaped, right, long, 100°, pack of 5",90-441-02-04 LevelOne Fixation | Osteosynthesis 1.5 Micro (https://www.klsmartin.com/mediathek/90-441-02-04_LevelOne_1.5_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-331-10-09/
25-331-10-71,"LevelOne Fixation, micro plate, 1.5 mm, plate profile 0.6 mm, 6-hole, L-shaped, right, long, 100°, sterile",90-441-02-04 LevelOne Fixation | Osteosynthesis 1.5 Micro (https://www.klsmartin.com/mediathek/90-441-02-04_LevelOne_1.5_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-331-10-71/
25-331-24-99,L1 label clip for plate 25-331-24-09,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-331-24-99/
25-331-85-09,"LevelOne Fixation, micro plate, 1.5 mm, plate profile 0.6 mm, 6-hole, L-shaped, right, medium, 100°, pack of 5",90-441-02-04 LevelOne Fixation | Osteosynthesis 1.5 Micro (https://www.klsmartin.com/mediathek/90-441-02-04_LevelOne_1.5_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-331-85-09/
25-331-85-99,L1 label clip for plate 25-331-85-91,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-331-85-99/
25-332-04-09,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 4-hole, curved",How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-332-04-09/
25-332-04-71,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 4-hole, curved, sterile",How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-332-04-71/
25-332-08-99,L1 label clip for plate 25-332-08-09,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-332-08-99/
25-332-18-09,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 18-hole, curved",How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-332-18-09/
25-332-18-71,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 18-hole, curved, sterile",How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-332-18-71/
25-332-24-09,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 24-hole, straight",How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-332-24-09/
25-332-24-71,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 24-hole, straight, sterile",How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-332-24-71/
25-333-05-09,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 5-hole, L-shaped, left, short",90-440-02-04 LevelOne Fixation | Osteosynthesis 1.0 Micro (https://www.klsmartin.com/mediathek/90-440-02-04_LevelOne_1.0_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-333-05-09/
25-333-05-71,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 5-hole, L-shaped, left, short, sterile",90-440-02-04 LevelOne Fixation | Osteosynthesis 1.0 Micro (https://www.klsmartin.com/mediathek/90-440-02-04_LevelOne_1.0_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-333-05-71/
25-334-08-09,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 8-hole, L-shaped, right, long",90-440-02-04 LevelOne Fixation | Osteosynthesis 1.0 Micro (https://www.klsmartin.com/mediathek/90-440-02-04_LevelOne_1.0_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-334-08-09/
25-337-11-09,"LevelOne Fixation, micro stepped plate, 1.5 mm, plate profile 0.6 mm, 4-hole, right/left, 100°, medium, pack of 5",90-441-02-04 LevelOne Fixation | Osteosynthesis 1.5 Micro (https://www.klsmartin.com/mediathek/90-441-02-04_LevelOne_1.5_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-337-11-09/
25-337-11-91,"LevelOne Fixation, micro stepped plate, 1.5 mm, plate profile 0.6 mm, 4-hole, right/left, 100°, medium",90-441-02-04 LevelOne Fixation | Osteosynthesis 1.5 Micro (https://www.klsmartin.com/mediathek/90-441-02-04_LevelOne_1.5_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-337-11-91/
25-338-05-09,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 5-hole, T-shaped",90-440-02-04 LevelOne Fixation | Osteosynthesis 1.0 Micro (https://www.klsmartin.com/mediathek/90-440-02-04_LevelOne_1.0_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-338-05-09/
25-338-05-71,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 5-hole, T-shaped, sterile",90-440-02-04 LevelOne Fixation | Osteosynthesis 1.0 Micro (https://www.klsmartin.com/mediathek/90-440-02-04_LevelOne_1.0_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-338-05-71/
25-340-11-71,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 11-hole, H-shaped, sterile",90-440-02-04 LevelOne Fixation | Osteosynthesis 1.0 Micro (https://www.klsmartin.com/mediathek/90-440-02-04_LevelOne_1.0_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-340-11-71/
25-340-11-99,L1 label clip for plate 25-340-11-09,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-340-11-99/
25-342-06-99,L1 label clip for plate 25-342-06-09,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-342-06-99/
25-342-13-71,"LevelOne Fixation, micro plate, 1.0 mm, plate profile 0.6 mm, 13-hole, Y-shaped sterile",90-440-02-04 LevelOne Fixation | Osteosynthesis 1.0 Micro (https://www.klsmartin.com/mediathek/90-440-02-04_LevelOne_1.0_Micro.pdf),https://www.klsmartin.com/shop/en/products/product/25-342-13-71/
25-344-08-99,L1 label clip for plate 25-344-08-09,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-344-08-99/
25-350-06-09,"LevelOne Fixation, Champy plate, 2.0 mm, plate profile 1.0 mm, 6-hole, straight, pack of 5",90-443-02-04 LevelOne Fixation | Osteosynthesis 2.0 Mini (https://www.klsmartin.com/mediathek/90-443-02-04_LevelOne_Fixation_Osteosynthesis_2.0Mini.pdf),https://www.klsmartin.com/shop/en/products/product/25-350-06-09/
25-350-08-99,L1 label clip for plate 25-350-08-91,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-350-08-99/
25-350-16-09,"LevelOne Fixation, Champy plate, 2.0 mm, plate profile 1.0 mm, 16-hole, straight, pack of 5",90-443-02-04 LevelOne Fixation | Osteosynthesis 2.0 Mini (https://www.klsmartin.com/mediathek/90-443-02-04_LevelOne_Fixation_Osteosynthesis_2.0Mini.pdf),https://www.klsmartin.com/shop/en/products/product/25-350-16-09/
25-351-04-99,L1 label clip for plate 25-351-04-91,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-351-04-99/
25-351-16-71,"LevelOne Fixation, Champy plate, 2.0 mm, plate profile 0.8 mm, 16-hole, straight, pack of 5, sterile",90-443-02-04 LevelOne Fixation | Osteosynthesis 2.0 Mini (https://www.klsmartin.com/mediathek/90-443-02-04_LevelOne_Fixation_Osteosynthesis_2.0Mini.pdf),https://www.klsmartin.com/shop/en/products/product/25-351-16-71/
25-351-16-91,"LevelOne Fixation, Champy plate, 2.0 mm, plate profile 0.8 mm, 16-hole, straight",90-443-02-04 LevelOne Fixation | Osteosynthesis 2.0 Mini (https://www.klsmartin.com/mediathek/90-443-02-04_LevelOne_Fixation_Osteosynthesis_2.0Mini.pdf),https://www.klsmartin.com/shop/en/products/product/25-351-16-91/
25-352-04-91,"LevelOne Fixation, Champy plate, 2.0 mm, plate profile 1.0 mm, 4-hole, straight, long",90-443-02-04 LevelOne Fixation | Osteosynthesis 2.0 Mini (https://www.klsmartin.com/mediathek/90-443-02-04_LevelOne_Fixation_Osteosynthesis_2.0Mini.pdf),https://www.klsmartin.com/shop/en/products/product/25-352-04-91/
25-359-06-91,"LevelOne Fixation, mini plate, 2.0 mm, plate profile 1.0 mm, 6-hole, T-shaped, long",90-443-02-04 LevelOne Fixation | Osteosynthesis 2.0 Mini (https://www.klsmartin.com/mediathek/90-443-02-04_LevelOne_Fixation_Osteosynthesis_2.0Mini.pdf),https://www.klsmartin.com/shop/en/products/product/25-359-06-91/
25-360-06-99,L1 label clip for plate 25-360-06-91,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-360-06-99/
25-363-05-09,"LevelOne Fixation, mini plate, 2.0 mm, plate profile 1.0 mm, 5-hole, T-shaped, 80°/100°, 5-pack",90-443-02-04 LevelOne Fixation | Osteosynthesis 2.0 Mini (https://www.klsmartin.com/mediathek/90-443-02-04_LevelOne_Fixation_Osteosynthesis_2.0Mini.pdf),https://www.klsmartin.com/shop/en/products/product/25-363-05-09/
25-365-04-25,"LevelOne Fixation, Champy plate, 2.0 mm, plate profile 1.0 mm, 4-hole, L-shaped, right, long, pack of 25",How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-365-04-25/
25-366-04-09,"LevelOne Fixation, Champy plate, 2.0 mm, plate profile 1.0 mm, 4-hole, L-shaped, left, pack of 5",How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-366-04-09/
25-366-04-25,"LevelOne Fixation, Champy plate, 2.0 mm, plate profile 1.0 mm, 4-hole, L-shaped, left, pack of 25",How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-366-04-25/
25-366-04-91,"LevelOne Fixation, Champy plate, 2.0 mm, plate profile 1.0 mm, 4-hole, L-shaped, left",How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-366-04-91/
25-367-04-09,"LevelOne Fixation, Champy plate, 2.0 mm, plate profile 1.0 mm, 4-hole, L-shaped, left, long, pack of 5",90-443-02-04 LevelOne Fixation | Osteosynthesis 2.0 Mini (https://www.klsmartin.com/mediathek/90-443-02-04_LevelOne_Fixation_Osteosynthesis_2.0Mini.pdf),https://www.klsmartin.com/shop/en/products/product/25-367-04-09/
25-368-04-09,"LevelOne Fixation, Champy plate, 2.0 mm, plate profile 1.0 mm, 6-hole, H-shaped, 5-pack",90-443-02-04 LevelOne Fixation | Osteosynthesis 2.0 Mini (https://www.klsmartin.com/mediathek/90-443-02-04_LevelOne_Fixation_Osteosynthesis_2.0Mini.pdf),https://www.klsmartin.com/shop/en/products/product/25-368-04-09/
25-368-04-99,L1 label clip for plate 25-368-04-91,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-368-04-99/
25-370-06-99,L1 label clip for plate 25-370-06-91,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-370-06-99/
25-372-04-99,L1 label clip for plate 25-372-04-91,How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/25-372-04-99/
25-374-04-09,"LevelOne Fixation, Champy plate, 2.0 mm, plate profile 1.0 mm, 4-hole, L-shaped, 100°, right, pack of 5",90-443-02-04 LevelOne Fixation | Osteosynthesis 2.0 Mini (https://www.klsmartin.com/mediathek/90-443-02-04_LevelOne_Fixation_Osteosynthesis_2.0Mini.pdf),https://www.klsmartin.com/shop/en/products/product/25-374-04-09/
